,국내총생산대비(A/B) (%),기초연구,응용연구,개발연구
2023-02-01,5.373660435209645,0.806898793848504,1.0729719701708775,3.494091925279382
2023-03-01,5.380137575505302,0.8077201778093179,1.0758499474993966,3.4972159462787453
2023-04-01,5.387266237488673,0.8086372143946213,1.0790016628408674,3.50074793358866
2023-05-01,5.39426776740433,0.8095610819306859,1.0819967746150767,3.5043836913216753
2023-06-01,5.40176414425425,0.810584093496035,1.085013273512179,3.5085198630649224
2023-07-01,5.4094203017307105,0.8116696560628921,1.087835790823951,3.5130372599981747
2023-08-01,5.417901860673077,0.8129208623785,1.0906308109430514,3.5183913016552473
2023-09-01,5.4271207180838505,0.8143348748389789,1.09328021793209,3.524599443689162
2023-10-01,5.436894402899338,0.8158880180092107,1.0956845331221436,3.531569824014801
2023-11-01,5.44802970444817,0.8177145566766634,1.0979823607644228,3.539921394392138
2023-12-01,5.459956787087211,0.8197260573553602,1.1000046980381128,3.549263004798747
2024-01-01,5.473626,0.822087342,1.101864684,3.560371689
