,공공기관 및 기업 고위직(11),행정?경영 지원 및 마케팅 관리직(12),전문 서비스 관리직(13),건설·전기 및 생산 관련 관리직(14),판매 및 고객 서비스 관리직(15),과학 전문가 및 관련직(21),정보 통신 전문가 및 기술직(22),공학 전문가 및 기술직(23),보건·사회복지 및 종교 관련직(24),교육 전문가 및 관련직(25),법률 및 행정 전문직(26),경영·금융전문가 및 관련직(27),문화·예술·스포츠 전문가 및 관련직(28),경영 및 회계 관련 사무직(31),금융 사무직(32),법률 및 감사 사무직(33),상담·안내·통계 및 기타 사무직(39),경찰·소방 및 보안 관련 서비스직(41),돌봄·보건 및 개인 생활 서비스직(42),운송 및 여가 서비스직(43),조리 및 음식 서비스직(44),영업직(51),매장 판매 및 상품 대여직(52),통신 및 방문·노점 판매 관련직(53),농축산 숙련직(61),임업 숙련직(62),어업 숙련직(63),식품가공 관련 기능직(71),섬유·의복 및 가죽 관련 기능직(72),목재가구악기 및 간판 관련 기능직(73),금속 성형 관련 기능직(74),운송 및 기계 관련 기능직(75),전기 및 전자 관련 기능직(76),정보 통신 및 방송장비 관련 기능직(77),건설 및 채굴 관련 기능직(78),기타 기능 관련직(79),식품가공 관련 기계 조작직(81),섬유 및 신발 관련 기계 조작직(82),화학 관련 기계 조작직(83),금속 및 비금속 관련 기계 조작직(84),기계 제조 및 관련 기계 조작직(85),전기 및 전자 관련 기계 조작직(86),운전 및 운송 관련직(87),상하수도 및 재활용 처리 관련 기계 조작직(88),목재인쇄 및 기타 기계 조작직(89),건설 및 광업 관련 단순 노무직(91),운송 관련 단순 노무직(92),제조 관련 단순 노무직(93),청소 및 경비 관련 단순 노무직(94),가사·음식 및 판매 관련 단순 노무직(95),농림어업 및 기타 서비스 단순 노무직(99)
2017-11-01,13396.399508797647,8385.70393846812,6901.94320323379,6958.759733875229,6906.784324349011,3799.269026578904,4047.4863700170126,3836.6113835998017,2819.4994698227324,3900.7672951448853,6208.808237912958,4210.236243312655,3007.6522802889026,3484.007846687624,3694.725566433063,3790.7274187026496,2310.2382414434574,2698.6043402957175,1549.123411441547,2933.0572885400616,1916.3540791858159,3557.99899993511,2095.936024499046,1943.0286929758631,2400.3452251806048,1666.2382527453635,2057.540956991559,2150.9475754183086,2061.245884132965,2595.06359036481,3028.37625422963,3338.8576263568434,2971.5261653597463,2958.06589313451,2758.658798105626,2517.9243364320546,2877.0843777473115,2437.7862256832195,3066.544666656313,3020.7706935203023,2905.798691480218,2934.464316129116,2424.7396146634455,3095.03457955168,2747.481742757964,2470.700462106991,2528.183401995614,2227.1813824142546,1772.4120739284047,1778.188503768122,1964.9386586759886
2017-12-01,13549.512191834292,8466.84656304612,6954.5820990905395,7019.507564479412,6957.162791141869,3827.846737944851,4063.5008280948337,3843.0164323404415,2826.405039011189,3904.907992707733,6200.651361753194,4218.312394489323,3017.773389314414,3500.744342216794,3709.202620306479,3795.7143427826395,2334.112194199289,2710.778839124935,1560.4756834253149,2946.6964840517217,1930.328528586175,3568.726073707267,2115.599637845679,1951.4966367374666,2401.7617538256764,1671.3254299624139,2062.530014353118,2157.9207122097714,2069.8668539261926,2604.8615200462414,3035.311729099829,3349.0779016080573,2983.008108322211,2963.788201717277,2770.1081909248355,2541.1012677075273,2891.424469957004,2448.8058044196205,3076.6656866113576,3036.014809320512,2913.9534711806305,2946.373049954421,2427.3923677556477,3104.756122929803,2765.4581509238874,2477.4952116940117,2533.3096404424814,2240.7761141497017,1786.7778565221213,1793.3451378774103,1980.9248724470376
2018-01-01,13745.0,8557.0,7013.0,7082.0,7011.0,3860.9999999999995,4079.0,3849.0,2834.0,3910.0,6192.0,4227.0,3028.0,3517.0,3726.0,3801.9999999999995,2356.0,2722.0,1571.9999999999998,2963.0,1946.0,3577.0000000000005,2134.0,1961.0,2403.9999999999995,1675.0,2067.0,2163.0,2079.0,2612.9999999999995,3043.0,3357.999999999999,2993.0000000000005,2969.0,2778.0,2563.0000000000005,2903.0,2459.0,3087.0,3051.0,2921.0,2959.0,2430.9999999999995,3117.0,2781.9999999999995,2485.0,2540.0,2254.0,1801.0,1806.0,1996.9999999999998
2018-02-01,13985.439261314003,8656.247770224474,7076.909232255502,7145.882449418085,7068.452895672635,3898.700213523688,4093.9441917319373,3854.611869691994,2842.455603908866,3916.301143614469,6183.144490631922,4236.285925909094,3038.2942437036336,3532.649274728253,3745.1692091629843,3809.812086900746,2375.412354278043,2731.935615843351,1583.731592772348,2982.140289597092,1963.4319416684386,3582.6502060836333,2150.873580820209,1971.3334820417183,2407.092584291668,1677.1161652023998,2071.1199397934356,2165.999505192764,2088.6488692081775,2619.4732579935553,3051.5711939205075,3365.48189290023,3001.3666526463267,2973.729424335106,2781.986352622713,2583.1531780008854,2911.543636403308,2468.2380569848783,3097.579527023876,3065.6321240803545,2926.861152485897,2972.3838842798655,2435.765379769925,3131.9108438293697,2796.9187820402794,2493.399057993754,2548.5379238661303,2266.6988918779807,1814.9630145057577,1815.8104009174958,2013.1110073209818
2018-03-01,14265.204260226457,8763.30070776839,7145.5732541861635,7210.759508580323,7129.156556996664,3939.947160579424,4108.298550565187,3860.039512679764,2851.748827664338,3923.4881500671654,6174.605972780398,4246.229871267449,3048.6441630090526,3547.660861395376,3766.411894263983,3819.065658933908,2392.3889045347237,2740.6805464576496,1595.4636535196541,3003.1395651323955,1982.2698530531852,3585.9728255671557,2166.26961913449,1982.4469914736985,2411.013984134994,1677.9508811872936,2074.951300511061,2167.2067504899032,2098.700179789999,2624.4921681637456,3060.831849682706,3371.6451617541043,3008.291147253119,2978.048706651937,2782.5006531783924,2601.5539509924765,2917.3072211386743,2476.517209727081,3108.2535849465585,3079.7661350081066,2931.6004450849373,2986.33867704607,2441.6168409851075,3149.092774320061,2810.1843771117387,2502.61708423236,2558.5779429649965,2278.705003140956,1828.5648308194404,1823.0260817487087,2029.1387829046907
2018-04-01,14576.618770295243,8876.52647496913,7218.143307130048,7276.225570049756,7192.615596330889,3983.497718551756,4122.0294340930695,3865.5048222641058,2861.808079644678,3931.092470854923,6166.963285865083,4256.90974337252,3059.0442783064304,3562.0270150708943,3789.3422374763354,3829.597611274264,2407.101536288558,2748.4364183656107,1606.9288640618477,3024.732478664605,2002.0547464210688,3587.3806686442213,2180.3155460135185,1994.3292392402238,2415.7241411758446,1677.8867918907117,2078.528659159615,2167.027622667771,2109.011442831106,2628.321766239751,3070.507609065697,3376.6772905264265,3014.0361319969843,2982.041102774061,2780.17162532591,2618.310594404786,2920.672389539029,2483.866690027509,3118.8258402971037,3093.244259961016,2935.31655471849,3000.622166610174,2448.4140839517913,3168.014783082985,2821.8062622846446,2512.5138941699765,2569.617360152262,2289.8471375073545,1841.7067348801759,1828.0448911967517,2044.9476958729824
2018-05-01,14912.00656507824,8994.292734164064,7293.77063242521,7341.875026389419,7258.334626034109,4028.10876482523,4135.1031999089,3871.2296917458116,2872.5617682281472,3938.645557474573,6160.795269305632,4268.4034495217575,3069.4891099859437,3575.7399908243324,3813.574420973385,3841.244839096595,2419.722135058059,2755.4048580899475,1617.8599062188584,3045.653682252415,2022.3276340389182,3587.2865455084793,2193.138792527969,2006.9689362855743,2421.182997060084,1677.3065412486828,2081.886592745833,2165.868008502724,2119.440169417141,2631.227087950749,3080.324113848581,3380.765763181997,3018.8642550545255,2985.789868525044,2775.6279927241353,2633.531383667826,2922.0207769372996,2490.3157296870595,3129.0999596045654,3105.908726116844,2938.1081583079276,3014.9921412837357,2456.0168089762215,3188.145861729052,2831.793914629263,2522.9493032607597,2581.153478283588,2299.9540986956067,1854.2900126270881,1831.2646779647357,2060.402115347711
2018-06-01,15263.691418133338,9114.967147690573,7371.606471409714,7407.302270162356,7325.818258465127,4072.5371767843963,4147.486205605998,3877.436014425678,2883.938301793007,3945.6788614229513,6156.680762521704,4280.788897012614,3079.973178437768,3588.792043725215,3838.722626928474,3853.8442375756817,2430.422586361744,2761.7874921533767,1627.9894618106168,3064.6378279545224,2042.6295281735622,3586.1032663535884,2204.8667897485207,2020.3547935540337,2427.3504934335797,1676.5927731972383,2085.059678276453,2164.133794771115,2129.8438706337483,2633.4731690259196,3090.0070058104607,3384.098063685623,3023.0381646023516,2989.3782597284544,2769.4984790319404,2647.3245942116096,2921.734018666417,2495.893560506636,3138.879609398001,3117.6017606533533,2940.0739327746246,3029.2063893783175,2464.284716364644,3208.955001869171,2840.1568112158625,2533.783126958869,2592.6836002146383,2308.8546904241434,1866.2159499993052,1833.0832907557742,2075.3664104507334
2018-07-01,15623.99710301842,9236.917377886039,7450.802065421625,7472.101693931608,7394.571105982748,4115.539831813803,4159.144808777686,3884.3456836044998,2895.866088717521,3951.723834196891,6155.198604932955,4294.143993142545,3090.491004052079,3601.1754288430698,3864.4010375149455,3867.2327018863043,2439.3747757181286,2767.785947078612,1637.0502126570534,3080.419567829623,2062.501441091831,3584.2436413731994,2215.6269687458484,2034.475521989884,2434.186571942198,1676.128131672408,2088.082492758213,2162.2308682493026,2140.08005756657,2635.3250451944427,3099.281926730437,3386.8616760021064,3026.8205088170675,2992.889532207861,2762.411807908197,2659.798501466151,2920.1937500593103,2500.6294142871375,3147.9684562064667,3128.165590748306,2941.3125550399513,3043.0226992054795,2473.0775064233044,3229.911195114255,2846.9044291147106,2544.8751807184613,2603.705028801078,2316.377716411395,1877.3858329359543,1833.8985782729792,2089.7049503039057
2018-08-01,15985.247393291364,9358.511087087834,7530.508655798999,7535.867690260214,7464.097780945771,4155.873607297998,4170.045367017278,3892.1805925830713,2908.273537379951,3956.3119272932254,6156.927635959042,4308.5466452089995,3101.0371072190524,3612.88240124742,3890.223834906143,3881.247127203243,2446.7505886457284,2773.60184938837,1644.774840578098,3091.73355393641,2081.484385060554,3582.120480760966,2225.5467605906288,2049.3198325374074,2441.651174231806,1676.2952606102215,2090.9896131978503,2160.565115713639,2150.006241301249,2637.0477521854955,3107.8745183876113,3389.2440840962495,3030.47393587528,2996.406941786831,2754.9967030117755,2671.0613808614607,2917.7816064489084,2504.552522829465,3156.1701665590163,3137.442443579464,2941.9227020252806,3056.1988590767805,2482.2548794584472,3250.483433075214,2852.0462453960745,2556.0852799936943,2613.7150668985687,2322.351980375791,1887.7009473761611,1834.108389219463,2103.2821040290833
2018-09-01,16339.766062510062,9478.115937633338,7609.877483879902,7598.194651711217,7533.902895713,4192.295380621532,4180.154237918098,3901.1626346621883,2921.089056158558,3958.9745922087895,6162.446695019623,4324.074760509433,3111.6060083288644,3623.905216007792,3915.8052012754083,3895.72440870128,2452.721910663059,2779.4368256053635,1650.8960273936814,3097.3144383335803,2099.11937234656,3580.146594710541,2234.7535963535393,2064.8764361408867,2449.7042419482686,1677.4768039467092,2093.8156166021017,2159.542423940481,2159.4799329234274,2638.90632572826,3115.510422561085,3391.432771932858,3034.2610939535953,3000.013744288931,2747.8818880015488,2681.221507827553,2914.879223168141,2507.692117934519,3163.288406984708,3145.2745463245897,2942.0030506519856,3068.492657303783,2491.6765357763193,3270.1407073629584,2855.591737130223,2567.273240238727,2622.2110173627734,2326.606286035762,1897.0625792590529,1834.1105722983389,2115.9622407481215
2018-10-01,16679.87688423239,9594.09959185993,7688.059791002392,7658.676970847658,7603.491062643235,4223.562029168951,4189.437779073462,3911.513703142645,2934.241053431605,3959.243280440415,6172.334621534352,4340.806246341297,3122.1922277716894,3634.2361281937115,3940.7593187960842,3910.501441555194,2457.4606272886363,2785.492502252309,1655.146454923733,3095.8968730798297,2114.947415216679,3578.7347934155796,2243.374907105255,2081.1340437446033,2458.3057167374536,1680.0554056179008,2096.5950799777056,2159.568679706183,2168.3586435187494,2641.1658015519133,3121.9152810299593,3393.6152234767337,3038.4446312286186,3003.793195537731,2741.6960865363862,2690.3871577944406,2911.8682355499373,2510.077431403199,3169.126844012597,3151.504126161444,2941.6522778414383,3079.661882198046,2501.2021756831655,3288.3520095883987,2857.550381387422,2578.298876907716,2628.690183049356,2328.9694371097385,1905.3720145237567,1834.3029762127178,2127.6097295828768
2018-11-01,16997.90363201623,9704.829712104984,7764.20681850453,7716.909040232572,7672.3668940952775,4248.430430324802,4197.8623480766855,3923.455691325235,2947.657937577352,3956.6494434849355,6187.170254922887,4358.819010002044,3132.7902859377027,3643.8673928747016,3964.7003696415127,3925.4151209397637,2461.1386240409747,2791.97050585192,1657.2588049881829,3086.2155102338515,2128.509525937738,3578.2978870697325,2251.538123916452,2098.081366292839,2467.4155402452257,1684.4137095598262,2099.3625803313976,2161.0497697870996,2176.4998841728566,2644.0912153856343,3126.814735573335,3395.97892269268,3043.2871958769556,3007.8285513567967,2737.0680222751594,2698.666606192135,2909.130278927226,2511.737695036405,3173.4891441717373,3155.9734102677894,2940.969060515009,3089.4643220711287,2510.6914994852305,3304.5863313624454,2857.931655237939,2589.0220054548186,2632.649866813979,2329.2702373161496,1912.5305391093973,1835.0834496657124,2138.0889396552043
2018-12-01,17286.170079419473,9808.67396070588,7837.469807724378,7772.485252429007,7740.035002427931,4265.6574614736355,4205.394302521092,3937.2104925107556,2961.268116974063,3950.7245328391864,6207.532434604884,4378.190958789128,3143.3947032170813,3652.791265120289,3987.2425359850367,3940.3023420297723,2463.9277864385904,2799.0724629269116,1656.9657594069618,3067.0050018543434,2139.346716776569,3579.248685866655,2259.3706778578085,2115.7071147298775,2476.9936541174525,1690.9343597085158,2102.152694669917,2164.391580959587,2183.7611659713925,2647.9476029586035,3129.9344279703146,3398.7113535455005,3049.051436075214,3012.203067569697,2734.62641887674,2706.1681284506503,2907.046988632937,2512.7021406350386,3176.1789739911865,3158.5246258213865,2940.052075594072,3097.6577652345936,2520.0042074887597,3318.312664296008,2856.7450357520424,2599.3024413341946,2633.5873715123057,2327.3374903734266,1918.439438955103,1836.8498413604357,2147.26424008696
2019-01-01,17537.0,9904.0,7907.0,7825.0,7806.0,4274.0,4212.0,3953.0,2975.0,3941.0000000000005,6234.0,4399.000000000001,3154.000000000001,3661.0000000000005,4008.0,3955.0,2466.0000000000005,2807.000000000001,1653.9999999999995,3037.0,2147.0,3582.0000000000005,2267.0,2134.0,2487.0,1700.0,2105.0,2170.0,2190.0,2653.0,3131.0,3402.0,3056.0,3017.0,2735.0000000000005,2713.0,2906.0,2513.0000000000005,3177.0000000000005,3159.0,2939.0,3104.0,2529.0,3329.0,2854.0,2609.0000000000005,2631.0,2323.0,1923.0000000000002,1840.0,2155.0
2019-02-01,17744.798322680355,9989.65563049809,7972.160872784782,7874.198866698977,7869.861744407466,4272.664794002714,4217.679493424779,3970.9431265711646,2988.7795551439112,3927.2044125407797,6266.925790285346,4421.261448362752,3164.5935568706773,3668.5148427747204,4026.6954825763823,3969.37553642805,2467.515859223896,2815.902707865313,1648.207845513637,2995.4956990697506,2151.164656931686,3586.856006054433,2274.52280110404,2152.9102827697457,2497.380111548867,1711.8274298637393,2107.9395278470442,2178.145590056929,2195.1148411420863,2659.4356699540162,3129.8651611016185,3405.9900469830322,3064.3206724285824,3022.2760901345246,2738.6346636220974,2719.2646155064213,2906.265518426635,2512.701465023809,3175.8764788710687,3157.3503482015285,2937.9238043927367,3108.3422478342645,2537.572627664773,3336.2817287016987,2849.749455170253,2617.9988724233817,2624.5800612456383,2316.190699149581,1926.1623366624292,1844.8243942798174,2161.210255577029
2019-03-01,17912.29459784173,10066.409205404414,8033.164847993431,7920.432201040906,7931.601074195066,4262.658074437683,4222.567616979007,3990.74686291205,3002.5229913364947,3909.854802341202,6305.758643667848,4444.740248328021,3175.1341951894988,3675.472999470791,4043.4858594707202,3983.4185785028253,2468.5907945296844,2825.722034402635,1639.8901623998547,2944.029462823459,2152.153045122582,3593.6863461786693,2281.9129106922896,2172.2344225946795,2508.021890460582,1725.970070702921,2111.008127811088,2188.5576197679097,2199.1679194721164,2667.130787124904,3126.895891354908,3410.6574832696647,3073.901784540893,3027.982022113103,2745.245004993341,2725.040846581056,2907.6980295722287,2512.0405679654655,3173.215027852626,3153.96083870443,2936.98363438652,3110.9094628257294,2545.7520424872137,3340.448835093868,2844.2200289239454,2626.280751643437,2614.7998886694554,2307.2590377170113,1928.0718772775886,1851.1839728645014,2166.007711244151
2019-04-01,18044.299531229986,10135.509216096607,8090.436583655983,7964.20154273114,7991.294073144715,4245.435942975083,4226.83290016432,4012.0152191878587,3016.1440776189356,3889.6653173575137,6349.721398111888,4469.138751777086,3185.5735965108947,3682.040666305913,4058.6365451561883,3997.14929981605,2469.3289453169486,2836.3473917631654,1629.4614540370446,2884.6991973612267,2150.4317911804715,3602.252028912434,2289.1134379774485,2191.730428752622,2518.798830441809,1741.815499414163,2114.2431040108295,2200.830034142712,2202.2624088623224,2675.883753531928,3122.586238499735,3415.9359985970154,3084.5568041175284,3034.041965738817,2754.362793682328,2730.4016840712725,2910.04658916146,2511.29230117559,3169.5428543367398,3149.3252280072993,2936.35192933416,3112.020032218093,2553.6022468110345,3341.956702485635,2837.6817790403957,2633.851706216253,2602.326821804599,2296.658594832413,1928.9228786598903,1858.8323044109661,2169.5547384883175
2019-05-01,18145.62382859097,10198.204153952298,8144.400737802466,8006.0084314750275,8049.016825038328,4222.454501285086,4230.643872482344,4034.3522055637914,3029.5565830324185,3867.350105545961,6398.03689158184,4494.159310591221,3195.8634423892922,3688.3840394977847,4072.412954105959,4010.587873959449,2469.8344509852714,2847.668192098101,1617.3362238035957,2819.6028087831487,2146.467521713132,3612.3140627954535,2296.0674921722134,2211.1563105213945,2529.5844251992066,1758.751292894082,2117.6817605649644,2214.556778191105,2204.501483184932,2685.4929711943532,3117.4302502759615,3421.7592827022017,3096.099198939081,3040.3800908147487,2765.5197992576523,2735.420118824437,2913.060252919004,2510.731657004801,3165.387165715477,3143.9372726087327,2936.2011285884632,3111.992343255052,2561.1872429799464,3341.260714186132,2830.4047632989204,2640.7178046979147,2587.8282001842167,2284.8429496259087,1928.9095976237456,1867.522957576124,2172.013708796481
2019-06-01,18221.07819567055,10255.742510349126,8195.481968462916,8046.354406977922,8104.845413657822,4195.169851037872,4234.169063434714,4057.3618322050525,3042.674276618128,3843.6233148627907,6449.927962042088,4519.504276651701,3205.95541437912,3694.6693152641105,4085.080500793209,4023.754474524749,2470.2114509342373,2859.57384755864,1603.928975077901,2750.838203189326,2140.726863328348,3623.633456367456,2302.7181824892837,2230.270077178818,2540.2521684394387,1776.1650280392976,2121.361401592192,2229.33179692286,2205.9883163121767,2695.7568421314445,3111.9219744234547,3428.0610253223426,3108.3424367861476,3046.9205671439813,2778.247791287912,2740.1691416879175,2916.48807656954,2510.633627803719,3161.2751693809055,3138.2907290073254,2936.7036715022427,3111.144783180307,2568.5710333376624,3338.816253504488,2822.6590394788377,2646.885115644508,2571.9713633414563,2272.265681227622,1928.2262909835679,1877.0095010168898,2173.5469936555946
2019-07-01,18275.473338214575,10309.37277666472,8244.10493366737,8085.741008945179,8158.8559227851165,4165.038093903614,4237.5770025230595,4080.648109276842,3055.4109274172506,3819.1990932642493,6504.6174474570125,4544.876001839805,3215.8011940348083,3701.062689822592,4096.904599691113,4036.6692751036753,2470.564084563429,2871.9537702959824,1589.6542112383513,2680.5032866798574,2133.6764426338996,3635.9712181681666,2309.008618141358,2248.8297380027147,2550.675553869167,1793.4442817464274,2125.3193312112107,2244.7490353477488,2206.8260821162867,2706.473768362467,3106.555458682078,3434.774916194557,3121.099985439323,3053.5875645295987,2792.0785393417036,2744.721743509082,2920.0791158377465,2511.2732059229634,3157.734072725095,3132.879353701675,2938.0319974283057,3109.795739237555,2575.8176202278937,3335.0787037498344,2814.714665359468,2652.3597076121205,2555.4236508094673,2259.3803687676746,1927.0672155537684,1887.0455033901765,2174.316964552611
2019-08-01,18313.619961968896,10360.343444276723,8290.694291445858,8124.669777082147,8211.124436202126,4133.515331552489,4241.036219249013,4103.815046944362,3067.68030447097,3794.7915887065824,6561.328185790991,4569.9768380368105,3225.3524629107847,3707.7303593909282,4108.150665272842,4049.3524492879524,2470.9964912724304,2884.697372461326,1574.9264356633378,2610.695965354841,2125.782886237567,3649.088356737312,2314.8819083411345,2266.593302270904,2560.728075195052,1809.9766309120885,2129.592853540718,2260.402438475539,2207.117954469491,2717.4421519066855,3101.824750791697,3441.8346450559625,3134.185312679203,3060.3052527746822,2806.5438129876225,2749.150915135297,2923.5824264483,2512.925383713155,3155.2910831401123,3128.1969031903745,2940.3585457194636,3108.263598670494,2582.9910059943545,3330.503448231301,2806.841698720127,2657.147649156837,2538.852402121396,2246.6405913761896,1925.6266281487594,1897.3845333528977,2174.485992974482
2019-09-01,18340.32877267938,10409.903004562764,8335.674699828414,8163.642251094179,8261.727037690767,4102.057665654673,4244.715243114207,4126.466655372816,3079.3961768204717,3771.114949146038,6619.283015008405,4594.5091371239905,3234.5609025614785,3714.8385201868223,4119.084112011573,4061.8241706693066,2471.6128104608247,2897.6940662058682,1560.1601517312513,2543.5141453143756,2117.512820747133,3662.745880614621,2320.281162301312,2283.318779261209,2570.283226123756,1825.1496524328995,2134.219272699411,2275.8859513160032,2206.9671072440215,2728.4603947833657,3098.2238984921773,3449.1739016436773,3147.4118862863825,3066.9978016823156,2821.175381794265,2753.529647413931,2926.747064125878,2515.865153524912,3154.4734080180256,3124.737133972022,2943.8557557285253,3106.8667487228226,2590.1551929807547,3325.545870258018,2799.3101973401344,2661.2550088347443,2522.924956810392,2234.49992818329,1924.0987855829537,1907.7801595619676,2174.2164504081607
2019-10-01,18360.410476091878,10459.299948900478,8379.470816845074,8203.159970686631,8310.739811032961,4072.1211978803403,4248.782603620271,4148.206944727405,3090.472313506941,3748.883322538861,6677.704773073633,4618.175250982625,3243.378194541319,3722.5533684279762,4129.970354380481,4074.1046128394637,2472.5171815281956,2910.833263680809,1545.7698628204835,2481.0557326585613,2109.3328727703783,3676.7047983398174,2325.1494892345895,2298.76417825145,2579.2145003619416,1838.3509232054785,2139.235892805988,2290.7935188789115,2206.476714312108,2739.3268990117726,3096.2469495233836,3456.7263756948214,3160.593174041457,3073.5893810555817,2835.5050153302286,2757.9309311923507,2929.3220845951605,2520.3675077088556,3155.808254750904,3122.993802545213,2948.6960668083007,3105.92357663824,2597.374183530808,3320.6613531391167,2792.3902189988075,2664.6878552019284,2508.3086544096022,2223.4119583190995,1922.677944670763,1917.9859506742991,2173.670708340599
2019-11-01,18378.675777952238,10509.782768667497,8422.507300525867,8243.724475564848,8358.238840010617,4045.1620298996663,4253.4068302688365,4168.63992517333,3100.8224835715614,3728.8108568412968,6735.816297951054,4640.677531493985,3251.756020404732,3731.0411003320883,4141.074806852737,4086.2139493901473,2473.8137438741255,2924.0043770373454,1532.1700723094245,2425.4186334874935,2101.709668915083,3690.7261184526274,2329.4299983536634,2312.687508519448,2587.395391616269,1848.9680201264425,2144.680017979146,2304.719086174033,2205.749949545979,2749.84006661117,3096.387951625178,3464.42575694651,3173.5426437250208,3080.004160697562,2849.0644831641075,2762.4277573179234,2931.056543580822,2526.707438615605,3159.8228307308127,3123.460665408542,2955.0519183115975,3105.7524696604423,2604.7119799882244,3316.3052801837252,2786.3518214754636,2667.4522568144744,2495.6708344521744,2213.830260913738,1921.5583622265985,1927.7554753468055,2173.0111382587497
2019-12-01,18399.935384006327,10562.59995524146,8465.208808900832,8285.837305434186,8404.300208405657,4022.636263382828,4258.756452561535,4187.3696068757945,3110.3604560555195,3711.6117000095946,6792.84042760505,4661.718330539352,3259.6460617061502,3740.4679121168624,4152.662883901519,4098.172353913084,2475.606636898199,2937.0968184266762,1519.7752835764663,2378.700753901274,2095.10983578903,3704.57084949278,2333.0657988712346,2324.846779343024,2594.6993935934015,1856.3885200924105,2150.5889523375845,2317.256598211139,2204.8899868178664,2759.798299600824,3099.140952537429,3472.2057351358635,3186.07376311767,3086.1663104113404,2861.385554864499,2767.093116638017,2931.6994968075433,2535.1599385957797,3167.044343349822,3126.6314790606057,2963.0957495912276,3106.67181503313,2612.232584696718,3312.9330347009763,2781.4650625494214,2669.55428222847,2485.6788364712575,2206.208415097331,1920.9342950648734,1936.8423022364016,2172.400111649566
2020-01-01,18429.0,10619.0,8508.000000000002,8330.0,8449.0,4006.000000000001,4265.0,4204.000000000001,3119.0,3698.0,6848.000000000001,4681.0,3267.0000000000005,3751.000000000001,4165.0,4110.0,2478.0000000000005,2950.0000000000005,1509.0,2343.0000000000005,2090.0,3718.000000000001,2336.0,2335.0,2601.0000000000005,1860.0,2157.0,2328.0,2204.0,2769.0,3105.0,3480.0000000000005,3198.0,3092.0000000000005,2872.0000000000005,2772.0,2931.0000000000005,2546.0000000000005,3178.0000000000005,3133.0,2973.0,3109.0,2620.0000000000005,3311.0,2778.0,2671.0000000000005,2479.0,2201.0,1921.0,1945.0,2172.0
2020-02-01,18469.79048037199,10679.933527227602,8551.25688308685,8376.57613471193,8492.482649845639,3996.3460502802695,4272.276491976356,4218.254512912237,3126.6946940340076,3688.482479370562,6900.688227856322,4698.326266751011,3273.7944917766204,3762.750844913605,4178.275712383337,4121.714702572237,2481.073398641187,2962.6312147324343,1500.1690853582872,2319.823094679462,2086.747393567781,3730.822181735671,2338.2088258747417,2342.9895072496693,2606.220881549901,1859.3900875648646,2163.9396571517195,2336.661768838778,2203.189219927181,2777.2939001533414,3114.3072820433886,3487.7668312046762,3209.1810974541563,3097.4474651267933,2880.5646919629708,2777.2038692326896,2928.801697297559,2559.404578290256,3193.033191751107,3142.9167145950123,2984.8672410542654,3112.9774484571494,2628.0696882746856,3310.8615469193874,2776.1621009824107,2671.8097347201274,2476.1435672624257,2198.5446772644345,1921.9049999556362,1952.0546377039752,2171.9432250005307
2020-03-01,18522.66827433255,10745.159692836167,8595.160872358627,8425.377427996793,8535.16599807492,3993.314060188363,4280.606907444707,4230.334146783147,3133.557355137832,3682.736159086547,6950.979822918578,4713.906357642689,3280.1060932699893,3775.623066647386,4192.376149334617,4133.324841869608,2484.8081025317238,2975.0192788947734,1493.2488450290741,2308.3120280182115,2085.3216701601896,3743.036419347799,2339.8009603185733,2348.994947777214,2610.4864169856387,1854.9466137788004,2171.3911882445855,2343.428511179199,2202.591105284497,2784.7300537070078,3126.797547860623,3495.5628681301987,3219.6618997684905,3102.5232048956505,2887.2369194408357,2782.6900700907063,2925.3265864983355,2575.1584813740196,3211.7520443836784,3156.1590286926935,2998.5205729245376,3118.532730910272,2636.4629520290005,3312.472996415579,2775.8984701554414,2672.060835119818,2476.98639124607,2198.726438583591,1923.619882292427,1958.1222860525447,2172.2424091557427
2020-04-01,18587.10497978483,10814.139785644447,8639.84473324603,8476.07763402569,8577.536236090253,3996.18038454792,4289.982715249655,4240.559300984462,3139.7406098795823,3680.2306347150256,6999.119871687372,4728.050874519142,3286.0363356499934,3789.4665697054597,4207.111581898914,4144.836439461539,2489.160807443649,2987.220889581732,1488.1159447899763,2307.017606890492,2085.593088857049,3754.689340706048,2340.918202076691,2353.280295749291,2613.9711620569224,1847.2574604526383,2179.32704979707,2348.6053657613843,2202.3451717196067,2791.4088446325372,3142.0536869353664,3503.4693400855135,3229.5335265329036,3107.259784270673,2892.299074944782,2788.4264193101267,2920.891253815135,2592.9484802701345,3233.5808673559413,3172.3610780097897,3013.713227944875,3125.516454517457,2645.192553804073,3315.6896569744754,2777.0916215537754,2671.8449059650143,2481.247227629344,2201.315358162994,1926.0705004802649,1963.3915161593854,2172.8802251737493
