,소비자물가지수,기대인플레이션율,생산자물가지수,국내공급물가지수,수입물가지수,전산업생산지수,경기종합지수,제조업 평균가동률,생산지수-총지수,생산자제품 출하지수-총지수,생산자제품 재고지수-총지수,물가수준전망,경제심리지수,경제활동인구,실업률,경제활동참가율,예금은행대출금,M1상품별구성내역,주택담보대출,무담보콜금리,국고채금리(1년),국고채금리(10년),"회사채(3년,AA-)","회사채(3년,BBB-)",주택담보대출 연리,환율-원/미국달러,수입금액지수,수입물량지수,순상품교역조건지수,소득교역조건지수,주택매매가격지수,아파트 매매 가격지수,KOSPI 시가총액,미국 소비자물가지수,중국 생산자물가지수,미국 생산자물가지수,한국은행 기준금리,추계인구,남성 인구,여성 인구,고령 인구 비율(65세 이상),합계출산율,Wage,국내총생산대비(A/B) (%),기초연구,응용연구,개발연구,공공기관 및 기업 고위직(11),행정?경영 지원 및 마케팅 관리직(12),전문 서비스 관리직(13),건설·전기 및 생산 관련 관리직(14),판매 및 고객 서비스 관리직(15),과학 전문가 및 관련직(21),정보 통신 전문가 및 기술직(22),공학 전문가 및 기술직(23),보건·사회복지 및 종교 관련직(24),교육 전문가 및 관련직(25),법률 및 행정 전문직(26),경영·금융전문가 및 관련직(27),문화·예술·스포츠 전문가 및 관련직(28),경영 및 회계 관련 사무직(31),금융 사무직(32),법률 및 감사 사무직(33),상담·안내·통계 및 기타 사무직(39),경찰·소방 및 보안 관련 서비스직(41),돌봄·보건 및 개인 생활 서비스직(42),운송 및 여가 서비스직(43),조리 및 음식 서비스직(44),영업직(51),매장 판매 및 상품 대여직(52),통신 및 방문·노점 판매 관련직(53),농축산 숙련직(61),임업 숙련직(62),어업 숙련직(63),식품가공 관련 기능직(71),섬유·의복 및 가죽 관련 기능직(72),목재가구악기 및 간판 관련 기능직(73),금속 성형 관련 기능직(74),운송 및 기계 관련 기능직(75),전기 및 전자 관련 기능직(76),정보 통신 및 방송장비 관련 기능직(77),건설 및 채굴 관련 기능직(78),기타 기능 관련직(79),식품가공 관련 기계 조작직(81),섬유 및 신발 관련 기계 조작직(82),화학 관련 기계 조작직(83),금속 및 비금속 관련 기계 조작직(84),기계 제조 및 관련 기계 조작직(85),전기 및 전자 관련 기계 조작직(86),운전 및 운송 관련직(87),상하수도 및 재활용 처리 관련 기계 조작직(88),목재인쇄 및 기타 기계 조작직(89),건설 및 광업 관련 단순 노무직(91),운송 관련 단순 노무직(92),제조 관련 단순 노무직(93),청소 및 경비 관련 단순 노무직(94),가사·음식 및 판매 관련 단순 노무직(95),농림어업 및 기타 서비스 단순 노무직(99)
2004-04-01,72.181,3.5,81.47,78.33,81.77,65.5,101.6,81.1,59.115,66.054,45.901,145.62,108.4,23666.0,3.7,62.8,557483.3,305419.1,193789.9934,3.77,4.13,5.25,5.29,9.76,4.7158,1150.85,48.79,59.94,153.75,60.49,52.888,55.6,487000000000.0,86.22,98.539,80.27,3.75,48082519.0,24210740.0,23871779.0,8.6,1.164,2456.289936,2.427271033,0.370056253,0.514928953,1.542285826,1473.7437053820695,4654.107678481755,2362.224694497144,2005.841735849215,885.0808074807862,3095.6213499623227,2166.31480879394,1926.4559644822853,1717.9397386068322,2018.845494486079,4295.877126059632,2563.544101123868,2157.450750771329,1791.20323890114,2380.507318574078,2774.3363964424425,1281.305734522641,1656.3652032784364,1474.023524698771,2190.3739012505903,1497.7039798196367,1887.3356368618488,2277.7175715177004,1878.7056994733136,1583.569220661086,1628.6030401292028,1864.589946748261,1367.3638576371425,1101.023708877255,1895.850798590542,1593.192412626084,1675.3368803946453,2233.5732630327,2398.371546470382,1887.6385354380773,1901.5116161105452,444.253674235709,1251.8508866471668,1783.5458447283115,1659.717043036728,1910.664815087475,1243.049598538867,1479.547804724237,1822.007795507977,1692.2937671046252,2069.91761733469,1891.821140274712,1398.1455971294283,1066.5953595343367,1005.4073796629616,1085.6419260401133
2004-05-01,72.119,3.4,81.67,79.38,84.73,65.5,101.2,81.5,59.241,65.626,46.83,145.62,99.3,23712.0,3.5,62.9,561227.4,302576.9,195866.4822,3.77,4.07,5.16,5.07,9.54,4.7158,1177.37,45.71,55.42,153.41,59.81,52.879,55.7,487000000000.0,86.72,98.539,81.38,3.75,48082519.0,24210740.0,23871779.0,8.6,1.164,2482.290488,2.433902926,0.372057936,0.516705872,1.545139119,1559.5706513079258,4665.628385217018,2395.564851543405,2029.5971181249463,924.3041454900582,3101.055018851701,2182.091410991473,1939.1347287290207,1723.7643829775031,2036.2641041228012,4320.157548489719,2575.1319483344987,2162.465495251041,1801.7236423020013,2384.9766818636904,2772.048486145521,1288.0357537110926,1663.553892179439,1476.0782474360717,2181.7104147373548,1496.452633389737,1898.911419388841,2265.327383248791,1880.0071655152533,1589.101083659157,1626.269139835942,1867.5691316254656,1367.9448972929815,1107.5216852492044,1892.744330024845,1602.024312283673,1684.0855622228855,2230.1127210428285,2400.127363622328,1889.532561831204,1901.7797699228763,466.15070164532005,1261.412272873966,1790.3676207713129,1669.420368861889,1913.4872969882604,1254.6221610680125,1485.319101083336,1825.173231939495,1693.126247357826,2062.0162824627973,1890.854784721798,1401.1481749544157,1069.3009417339154,1009.4325524223258,1090.707044937134
2004-06-01,72.119,3.3,81.59,78.97,83.31,66.0,101.0,78.5,59.106,65.804,46.252,145.62,96.7,23774.0,3.4,63.0,560960.8,304425.7,197942.971,3.78,4.12,5.01,4.91,9.37,4.7158,1158.65,47.84,57.24,152.55,57.66,52.743,55.6,487000000000.0,87.0,98.539,81.6,3.75,48082519.0,24210740.0,23871779.0,8.6,1.164,2510.0,2.44,0.373874589,0.518255356,1.547870055,1648.1189646665955,4670.650425592703,2427.379361909784,2055.012743712687,964.688364846127,3106.251599454916,2197.095711601373,1953.345420472751,1729.6953696381488,2053.2929444326383,4342.205914855672,2586.8752182522007,2167.3719936684465,1812.199480912437,2389.7492075889368,2769.7838583329376,1294.9519849097528,1670.981869701458,1475.8469054205193,2172.063809800606,1495.6732252516013,1910.7399710496777,2250.767275035405,1881.58965064289,1594.966232153104,1624.251030488918,1867.9213740820692,1369.4600001971482,1113.9496444949427,1886.999361971163,1610.7882920852717,1693.3468300722743,2228.3667784982663,2401.2969045848536,1890.991958772972,1903.0564558585145,488.5173154533226,1268.8166627741412,1795.6316970412236,1678.0562933149104,1915.2758167988868,1267.1214850598071,1490.8595263684065,1828.920989036074,1695.590750450713,2054.2259542595566,1889.702762119351,1404.6200526063628,1072.2220656738182,1013.573975213704,1095.6176789696722
2004-07-01,72.561,3.3,81.92,79.54,84.67,64.4,100.6,77.9,56.924,63.136,46.838,145.62,95.6,23768.0,3.6,62.9,563483.2,305909.5,200019.4598,3.78,4.06,4.88,4.77,9.22,4.7158,1157.66,47.47,56.78,152.75,58.49,52.603,55.5,487000000000.0,86.86,98.539,81.71,3.75,48082519.0,24210740.0,23871779.0,8.6,1.164,2538.389265,2.445517172,0.375465958,0.519543865,1.550507349,1733.69835833939,4677.478545970659,2458.8171715291955,2080.0000587482414,1003.6398596273408,3111.116474438816,2210.874618827504,1967.5505339721735,1734.9850309149751,2071.3368023604767,4359.437751921181,2598.4455275567657,2172.4813035610023,1822.6850951423344,2394.89274296878,2768.101702978613,1301.487210843223,1678.5304585331469,1476.3341530185794,2163.120967307299,1495.8984964175288,1922.134735491496,2237.944771048363,1883.332611726543,1600.4223075586565,1622.6424566661342,1866.8276621213176,1371.9780659834366,1120.034767814078,1881.4327081805195,1619.3337356467132,1703.3481760041095,2225.518005501096,2402.347132069024,1892.3181862081665,1904.2486173779628,510.1665955649236,1275.2061325638606,1799.5143229412315,1685.38632898822,1918.3927577036627,1277.068560533738,1496.5410106241611,1833.48233350056,1698.7740833725566,2045.1947350527853,1888.8693375948244,1405.570634372168,1075.9177658273252,1017.8590814179012,1100.4131668457703
2004-08-01,73.191,3.4,82.64,80.76,87.01,62.9,100.1,78.6,55.715,62.093,46.816,145.62,96.3,23374.0,3.6,61.8,565922.8,303292.0,202095.9486,3.62,3.73,4.33,4.38,8.8,4.7158,1159.0,46.25,54.49,152.72,54.31,52.394,55.4,487000000000.0,86.9,98.539,82.04,3.5,48082519.0,24210740.0,23871779.0,8.6,1.164,2565.404454,2.450322091,0.376778106,0.520540191,1.553003794,1821.240600606701,4683.28801571486,2489.9615397458274,2102.2399619441385,1043.5101188041074,3116.0041208620864,2223.947208400712,1981.921355771845,1741.3059199488828,2090.366173589208,4375.314086320388,2608.529396223303,2177.368557311245,1833.142499024823,2399.425959690253,2765.154502904868,1308.1997462783586,1686.1893001216058,1477.0688290729022,2154.225416017452,1496.2940558728371,1933.4578613319948,2224.9855151090846,1885.078406119564,1606.1043991664114,1618.904504510101,1865.3234211741303,1374.947276025231,1126.098866467741,1875.264514712624,1627.984894550983,1713.5512244843762,2222.3699407985714,2403.199129722041,1894.8234306401105,1905.8317133432536,532.6053402920609,1280.9597732670643,1802.344407880527,1692.5691452931544,1920.3597644778692,1287.5206929336557,1502.2559519187876,1834.9457968216843,1702.0577324036467,2037.3366302683737,1886.568934400223,1406.397169462335,1079.6754437937009,1021.9991547228658,1105.186253050122
2004-09-01,73.191,3.3,82.98,80.84,85.76,65.5,100.0,78.8,57.297,64.216,46.339,145.63,97.9,23735.0,3.3,62.7,567134.5,307810.4,204172.4374,3.53,3.5,4.14,4.1,8.52,4.7158,1147.97,46.96,53.94,152.04,56.1,52.283,55.3,450000000000.0,87.09,98.539,81.88,3.5,48082519.0,24210740.0,23871779.0,8.6,1.164,2594.603012,2.455257818,0.378021304,0.521410848,1.555825666,1909.6480552456,4685.388381526902,2519.4637547347534,2124.557680741925,1083.6244642023082,3120.650728451914,2237.390987797911,1996.2803909011056,1747.7013113628766,2110.6883137930545,4390.960255010233,2619.061177292252,2182.3061034834227,1843.620709985966,2404.562495202112,2762.6283095843664,1314.96581040895,1693.752530074796,1476.5714466650325,2145.910703594964,1497.0232333471758,1945.53097407075,2211.0529271987834,1886.8294833287025,1612.0204687195114,1615.7271036457896,1862.615952423561,1378.3768776772558,1132.0335460269885,1868.976402467453,1636.6134003895718,1724.2031675487654,2219.506667141282,2403.774745523562,1896.682281855506,1906.6572800029985,555.3007394236945,1286.0868931140044,1804.6054886621807,1699.4681582333092,1922.232519851644,1297.984245029756,1506.8483003033914,1839.140292592146,1704.267796296231,2028.072150144855,1884.3822633850475,1405.4940381355088,1083.6783603413105,1026.0776349462756,1110.1332468084024
2004-10-01,73.191,3.3,83.01,81.49,88.24,66.7,99.9,78.3,61.956,69.358,46.412,145.42,95.3,23840.0,3.4,62.9,570394.9,310041.4,206248.9262,3.53,3.48,4.05,4.01,8.4,4.7245,1144.04,52.59,60.55,153.98,60.98,52.157,55.2,451000000000.0,87.55,98.539,83.15,3.5,48082519.0,24210740.0,23871779.0,8.6,1.164,2623.010531,2.460012455,0.379096027,0.522090477,1.558825951,1994.628884961323,4687.48197613995,2549.6599596380765,2147.292528424807,1122.1463922473922,3125.223942714805,2250.283147721479,2010.777583571438,1753.6511922461866,2130.2997859420484,4407.050651717585,2629.2065705994346,2187.314579261405,1854.1326924078687,2411.3183441731635,2761.093353865841,1321.37296159881,1701.2212655778071,1477.1322584411876,2140.3261676369943,1498.389640727348,1958.28855725834,2198.3072232856607,1888.4652365226536,1617.5235489147683,1612.2871051030977,1859.920737952002,1381.7132027212322,1137.6152138616594,1864.7836517993944,1645.1754916471102,1735.040147637774,2217.45364175552,2404.543588091228,1896.22320466134,1909.059942551425,577.2520875412757,1291.4407202190207,1808.1450077159884,1706.046712529412,1924.5362187385992,1308.342609343087,1511.4951823929196,1842.6491529333157,1706.74054829107,2019.280701240198,1884.553865490432,1405.7638648707032,1088.2404651134054,1030.0832264851426,1115.178874154124
2004-11-01,72.75,3.3,83.07,80.35,83.91,67.0,99.7,80.3,62.5,69.816,47.477,145.42,92.1,23738.0,3.5,62.6,572392.3,310468.9,208325.415,3.36,3.34,3.96,3.86,8.26,4.7245,1091.19,52.61,58.91,152.16,59.94,51.926,55.0,454000000000.0,87.59,98.539,83.87,3.25,48082519.0,24210740.0,23871779.0,8.6,1.164,2652.347358,2.465088313,0.380104025,0.522654283,1.562330004,2081.958687035625,4689.106256277863,2579.2613216014383,2171.1678139621176,1161.6412548524163,3129.835560468676,2264.015895546321,2025.035973526782,1759.2384556983743,2151.8306331627177,4429.441110103895,2639.379351885228,2191.995493543662,1864.619620217077,2418.349740563803,2758.3377826068427,1328.1069166879922,1708.6603846138394,1478.3969440742344,2137.3580071347674,1498.3846718767832,1971.3403435016105,2183.994322075448,1890.0359037085288,1623.2925258369828,1607.5317054621714,1858.1651803990485,1384.3684280562038,1143.3809553643223,1859.9238855636395,1653.8665090993354,1745.480814849256,2214.813745631773,2405.341692073197,1895.0065851559127,1912.392186751467,599.5738382860593,1297.6130967337451,1812.6966451374744,1713.8607201888244,1926.671318561484,1318.3945321467445,1517.051662988107,1845.150169879889,1707.5191300411882,2009.7646728411523,1881.840719613612,1403.5574675274356,1092.3899625295635,1033.8717250654868,1120.3882390548451
2004-12-01,72.877,3.4,82.46,78.65,79.85,72.0,99.3,79.8,61.845,68.179,48.379,145.26,90.3,23498.0,3.8,62.0,565655.4,320002.1,210401.9038,3.28,3.28,3.85,3.73,8.14,4.7245,1050.91,53.71,60.02,151.92,59.05,51.71,54.8,448000000000.0,87.27,98.539,83.26,3.25,48082519.0,24210740.0,23871779.0,8.6,1.164,2680.554732,2.470335323,0.381009081,0.523094511,1.56623173,2165.910085696677,4693.815513000162,2608.969672363683,2194.4348515999145,1199.5980243254266,3134.4435893431387,2278.532451394625,2038.328324518917,1765.669724467062,2172.703843691877,4449.484214215554,2648.612016945883,2196.8388065347845,1875.1416584323413,2425.6918823751985,2755.858842359162,1334.6268972224943,1715.9375993055169,1479.1167091195464,2137.773254348206,1498.6363743304275,1983.765141951107,2170.946662040126,1891.461661394862,1628.850198013506,1603.772773883582,1857.4835396855055,1385.9162325334064,1149.1019273321178,1855.719768859024,1662.511042907208,1754.8297515115523,2210.276175076559,2406.484457995843,1892.864702578299,1916.6100509539183,621.655623481076,1305.250006898217,1818.56517528794,1722.3845188361204,1927.7248243821916,1329.2456714969126,1522.5920603018033,1853.0656354943785,1711.347295114693,2000.5762782455004,1878.7283887136784,1401.1432917704342,1096.3991072100284,1037.4970921342324,1125.834306102441
2005-01-01,73.594,3.2,83.26,80.44,83.28,64.6,99.2,82.3,61.412,67.51,51.205,145.18,95.4,23141.0,4.3,61.0,568933.9,321944.6,212478.3926,3.27,3.48,4.42,4.11,8.54,4.7245,1038.23,50.33,56.95,151.56,56.9,51.567,54.6,431000000000.0,87.45,98.539,83.65,3.25,48184561.0,24243234.0,23941327.0,9.0,1.085,2709.33966,2.476288622,0.381901636,0.523470407,1.570916578,2256.820936073028,4700.381111252935,2647.062218025465,2215.795571949047,1240.73737419757,3140.075445013358,2293.510720627941,2051.1345611616366,1773.5049347632553,2193.9509160389384,4471.277286282824,2658.252540129436,2204.637718503414,1885.86441602092,2434.228023242548,2753.624835353469,1337.465741258302,1721.976877739538,1477.246326610241,2140.8813388716053,1498.9181718542816,1996.1244633240824,2157.505737450324,1895.4126984345708,1630.5751665413532,1602.3634602200348,1866.0654695614369,1381.9379530591227,1155.2793846827233,1850.578828153972,1670.851108987226,1758.8933919727408,2209.3065811995216,2419.9693616979685,1891.1778924998373,1913.6581941391175,645.0217604769322,1315.0388000873118,1828.1812328838964,1732.9207065273235,1931.0716717403736,1344.1185991138464,1527.9697781593245,1865.9029580212343,1715.532381025702,1995.192228422589,1874.4543450586216,1403.3318190064526,1100.4938915848156,1043.282538979257,1133.1079900273016
2005-02-01,73.892,3.3,83.42,80.52,83.23,60.0,98.9,78.7,52.852,59.564,49.953,145.14,108.8,23127.0,4.3,60.9,570979.8,329012.5,214554.8814,3.27,3.48,4.88,4.63,9.05,4.7245,1022.43,47.77,51.5,149.97,49.03,51.732,54.9,469000000000.0,87.96,98.539,84.04,3.25,48184561.0,24243234.0,23941327.0,9.0,1.085,2737.579619,2.482970392,0.382781416,0.523796389,1.576392585,2337.498179055145,4706.563495890397,2676.258774823431,2237.679736982218,1281.05024573185,3147.853221246853,2309.865925617757,2065.6421505977096,1781.028347826303,2215.0856632148225,4481.929493744554,2668.464565286841,2207.0072902348866,1896.3416916285248,2440.3106196362405,2748.674835429796,1344.4628313838873,1728.0690351571352,1478.3324156490314,2134.3620440503955,1498.769634895899,2008.8244342510225,2141.4670475699204,1895.79424653959,1634.6331090110546,1598.3486581054262,1869.7795786911336,1383.5460668974658,1161.972827682036,1843.7851998552744,1680.1541909332004,1770.005566669315,2205.2213507613565,2421.0872487463776,1891.352241065524,1914.3554939989008,666.7103382214086,1324.8544269091171,1832.6832366938893,1743.1204648849543,1932.0650018641325,1358.4251690583194,1532.9305147426671,1869.682491373795,1718.610371392772,1982.896808804846,1869.58557957756,1400.507375989712,1104.6773568745352,1046.3694238153892,1139.3201005502008
2005-03-01,74.338,3.0,83.5,80.92,84.54,68.8,99.1,80.8,64.286,71.518,49.754,145.25,111.4,23550.0,4.1,62.0,571698.4,334697.1,216631.3702,3.25,3.82,4.77,4.48,8.74,4.7245,1007.49,58.91,62.37,147.7,59.79,51.93,55.2,449000000000.0,88.65,98.539,85.2,3.25,48184561.0,24243234.0,23941327.0,9.0,1.085,2764.221842,2.490309579,0.383649785,0.524093264,1.582566529,2419.9040635658957,4718.33106424544,2711.358040780215,2256.6168195961995,1318.618165590776,3153.157984342286,2317.160696806594,2079.954485882224,1785.967207619222,2232.332782411604,4492.251652758768,2679.677830178049,2212.6886142655817,1906.8401186259816,2443.8253318150487,2747.767733611426,1350.5648143055885,1734.7119639836117,1477.4106423638905,2132.2153274008965,1502.7884860695704,2020.4161374852133,2129.991570634768,1897.2546565235505,1641.0986681467436,1594.9778661948053,1863.3430670793537,1391.895150891718,1167.009444961794,1838.6847835058911,1688.5482612810413,1787.8618550195367,2202.2193770565736,2421.5844274124115,1894.973059616878,1915.2430739891224,687.0041296376631,1325.2758246623457,1827.655523154968,1744.576690953888,1934.5795848215507,1368.2048336291043,1537.676499482378,1874.4341844596215,1721.324254061002,1974.3205278088287,1870.099716270932,1398.3342093840529,1106.855327706067,1050.868242931651,1144.4090137497874
2005-04-01,74.413,2.9,83.73,81.41,85.6,67.2,98.8,78.8,62.036,68.962,50.304,145.25,111.0,23823.0,3.8,62.6,577621.1,334317.9,218707.859,3.26,3.71,4.69,4.28,8.36,4.7245,1010.94,55.07,56.6,143.41,53.92,52.229,55.6,423000000000.0,89.24,98.539,85.93,3.25,48184561.0,24243234.0,23941327.0,9.0,1.085,2790.868991,2.498980798,0.384594737,0.52441072,1.58997534,2508.27472796814,4728.163803717203,2746.298893821313,2279.1998824284083,1358.884838175578,3159.086968953761,2331.9239543524823,2092.697216544997,1792.0002229405625,2250.547352750385,4512.75161751078,2690.661648297099,2217.2963265238272,1917.339595371714,2447.805482500254,2745.075763838788,1357.4168652239816,1741.5711647085957,1478.6776259053738,2124.6358441763296,1504.621133180848,2032.384366259634,2116.6952809202958,1898.1499341756253,1646.6060033541758,1590.0044109687324,1865.7230690776703,1393.2162968386222,1173.5194759730684,1833.968585550288,1697.7040879273893,1797.2642156427098,2197.9091497237805,2423.36059517765,1897.0897608339876,1913.585028872067,709.0983364232133,1333.7142732832576,1832.5437327389268,1753.4291690756145,1936.441969154915,1379.9471887679767,1543.421632015251,1876.8120335570225,1722.6992482350292,1965.508650721256,1870.186932293048,1399.514974141788,1109.4609793862674,1054.7922629958266,1149.5394348389582
2005-05-01,74.338,3.3,83.19,80.44,83.69,68.1,98.7,76.6,62.287,68.41,51.205,145.14,104.2,23995.0,3.6,63.1,583455.7,331442.5,220784.3478,3.3,3.6,4.42,4.12,8.11,4.7245,1002.21,54.65,55.6,140.31,53.89,52.512,56.1,451000000000.0,89.15,98.539,85.54,3.25,48184561.0,24243234.0,23941327.0,9.0,1.085,2815.635831,2.508602022,0.385584122,0.524756896,1.598261003,2594.6188241945065,4738.616634267647,2779.602041733576,2302.5931932365243,1398.2572920158386,3164.5034799120967,2346.3378925588745,2105.8129104280456,1797.8621682661249,2267.909440093328,4535.968387241059,2702.326452656506,2222.355833117509,1927.854347542443,2452.080134347309,2742.795244292063,1364.1383643046213,1748.7922202089962,1480.20920406246,2114.9205307707284,1504.4495380886433,2043.5920430242788,2104.205305662128,1899.568036542076,1652.343568094438,1587.5726055609784,1866.8313038075023,1395.1098575965927,1179.843762683683,1830.0468846919805,1706.4744285440422,1807.0375435106948,2194.6878034804968,2424.809536717423,1899.3716306252595,1914.445452682995,730.9422218871774,1341.472263352461,1837.068921749807,1761.8020522665183,1939.1216669703824,1391.2739413049262,1549.1162124198258,1879.556914422217,1723.9643147318957,1957.5456825006927,1869.6271959618116,1401.8654044369805,1112.0274629128774,1058.9223899825656,1154.5600603535695
2005-06-01,74.114,3.5,82.81,80.27,84.92,68.8,98.6,77.6,61.662,68.824,49.303,145.25,102.3,24028.0,3.6,63.1,586738.7,337217.3,222860.8366,3.28,3.66,4.46,4.18,8.15,4.7245,1010.87,54.46,56.06,139.09,56.48,52.94,56.7,468000000000.0,89.2,98.539,85.54,3.25,48184561.0,24243234.0,23941327.0,9.0,1.085,2840.0,2.52,0.386714001,0.525184767,1.608101231,2683.465517888292,4744.625114962004,2811.5634495913177,2327.9456929693183,1438.633230117821,3169.6999504369846,2360.6818457424893,2119.699123879531,1803.619833651752,2285.370461360582,4557.167555411301,2714.162494214393,2227.31417869003,1938.329284282744,2456.485429480844,2740.710763766126,1370.9422309603283,1756.1981889338786,1480.1377070103338,2104.9717096314366,1504.2566934294705,2055.251496417753,2089.828750575555,1901.1676793404324,1658.1900343477291,1585.11816473974,1866.547131782472,1397.2364889654807,1186.1524090012886,1824.4735282247348,1715.2007308966502,1816.9318457194445,2192.694531844675,2425.869893264668,1901.4004608315129,1915.536384619889,753.3153590117671,1348.3420127007212,1841.429316554876,1769.8478036765655,1941.0513041498643,1403.0365060592478,1554.76893848577,1882.3078526399183,1726.057101363854,1949.272113034736,1868.8401581641983,1404.4001261806357,1115.013176104621,1063.0625254849815,1159.452552296724
2005-07-01,74.413,3.3,83.32,81.25,87.18,67.6,98.5,77.5,61.412,67.373,50.454,145.43,99.3,23991.0,3.7,62.9,593173.3,346659.4,224937.3254,3.25,3.77,4.89,4.52,8.49,4.7245,1037.44,54.95,56.31,137.84,55.63,53.379,57.3,518000000000.0,89.61,98.539,86.65,3.25,48184561.0,24243234.0,23941327.0,9.0,1.085,2863.018144,2.532998208,0.387979606,0.525710625,1.619307975,2769.371119176293,4751.76045012217,2842.878264656025,2352.83830691495,1477.6509183649423,3174.5635923828995,2374.398844420757,2133.670927724817,1809.0641848767905,2302.9555509529155,4574.234310802716,2725.9079072667805,2232.3387683992696,1948.8131259433487,2461.197611613937,2739.15650366273,1377.5525276772096,1763.775265646255,1480.4302954614377,2095.9626277997977,1504.4623289463798,2066.6857339494454,2076.961342476325,1902.9110835203996,1663.7348565415882,1583.0482381658694,1865.6763094522023,1399.8044548845692,1192.2702022768583,1819.008524567457,1723.7579972656686,1827.045726111847,2189.87475593093,2426.9083351738445,1903.1409289808248,1916.735485435637,774.9628264722782,1354.8607160781578,1845.4952770424056,1777.3781936100331,1943.9683527002271,1413.7536186015614,1560.2616240712737,1886.349713635208,1729.0773629814105,1940.57944277812,1868.2532608465392,1405.6022925561338,1118.5381287168686,1067.2520471708362,1164.2223122697574
2005-08-01,74.636,3.2,83.55,81.65,88.01,66.3,98.5,78.0,59.226,66.129,49.053,145.43,103.8,23619.0,3.6,61.9,597123.0,346984.8,227013.8142,3.25,3.88,5.08,4.75,8.74,4.7245,1021.17,56.4,57.73,137.4,54.88,53.573,57.6,506000000000.0,90.07,98.539,87.37,3.25,48184561.0,24243234.0,23941327.0,9.0,1.085,2882.828537,2.545991177,0.389247985,0.526280054,1.630463137,2856.656515995555,4757.476405956696,2874.0946370558927,2376.043599568987,1517.3197708097043,3179.4667027276514,2388.0356240205083,2147.897604783868,1815.2211317987064,2322.0930864610705,4590.03262213733,2736.190332744991,2237.2015819298435,1959.273211645484,2465.8575876496666,2736.37926027758,1384.253613312328,1771.4084050850124,1481.0110973721344,2087.4334909882937,1504.72880535797,2078.1691350686524,2063.834171222841,1904.6121116476288,1669.327185669955,1579.4693930586295,1864.410303851412,1402.401892008058,1198.382132462314,1813.1130090330985,1732.4175759955083,1837.19532783412,2186.825209751082,2427.767996312786,1904.9110475873592,1917.9735450849532,797.3873348666607,1361.077518041861,1849.2597049742108,1784.924348691721,1946.0635024263624,1424.128781285512,1565.7719397070853,1888.3406852031983,1732.0427508461175,1932.3958520920248,1866.7643688909036,1406.7575715317928,1122.154869531861,1071.3175386436012,1169.0194083816248
2005-09-01,75.008,2.9,83.92,82.3,89.31,69.0,98.4,78.6,60.85,67.304,49.354,145.4,107.1,23863.0,3.6,62.5,600881.6,347135.3,229090.3029,3.25,4.19,5.15,4.92,8.86,4.7245,1029.33,58.79,58.81,134.82,56.62,53.702,57.7,571000000000.0,91.17,98.539,89.92,3.25,48184561.0,24243234.0,23941327.0,9.0,1.085,2903.946816,2.561562415,0.390796497,0.527022883,1.643743035,2945.286838597656,4760.616436423194,2903.6658310703488,2399.092459913494,1557.3547003645078,3184.119077162623,2401.8245474352498,2162.279794841714,1821.466280756861,2342.084207014527,4606.185448354324,2746.621919165643,2242.1468438309744,1969.7555290455928,2471.5074634073194,2733.788692816752,1390.9734652523964,1778.9514245658572,1480.9210295617072,2079.348016560363,1505.125433002876,2090.38953234749,2050.139379777077,1906.3088275697844,1675.1463143225362,1576.1191241552694,1862.6343852198345,1405.1568975211048,1204.3884633354503,1807.2092493472685,1741.0618724975004,1847.459557136312,2183.7732040096407,2428.5006149597875,1905.9901062274976,1918.5300025321023,820.1655217472123,1367.0592897910924,1852.987071334428,1792.3865931385487,1948.1937898438548,1434.5206778812135,1570.6624313101263,1892.4125801840407,1734.3904004769784,1923.2253461044843,1864.9544669881616,1406.9107425795007,1126.2413648075749,1075.370541670439,1173.9736547776845
2005-10-01,74.859,3.1,84.14,82.39,88.81,69.9,98.5,80.4,66.035,72.555,49.354,145.28,105.5,24015.0,3.6,62.8,606538.9,339969.4,231166.7917,3.44,4.44,5.36,5.2,9.01,4.7245,1046.25,58.55,58.1,133.78,57.69,53.685,57.8,543000000000.0,91.35,98.539,92.13,3.5,48184561.0,24243234.0,23941327.0,9.0,1.085,2923.83645,2.577619589,0.392444879,0.527861925,1.657312785,3030.341425576501,4763.25985831363,2933.6587900487,2421.629984893703,1595.803006373223,3188.6830605508667,2415.334986345179,2177.094369319196,1827.369891902696,2361.7658515089365,4624.079877205413,2756.736892365864,2247.106107338669,1980.2676767872408,2478.3800540645034,2731.8803158973137,1397.5173944725789,1786.458496294257,1481.7116039131568,2073.0389644672027,1505.934865678856,2103.0333907144536,2037.2517223206105,1907.9215783686025,1680.6850960582683,1572.5377397257373,1860.9709705362404,1407.8813500166702,1210.1323272245013,1802.820144942512,1749.6619175753362,1857.4372777714589,2181.2078269170365,2429.447703981148,1905.8411476196045,1921.3454957967144,842.1859069615488,1373.1309500434045,1856.7943362897477,1799.6994757611176,1950.1785276645855,1444.7697393712904,1575.603691859037,1896.1437293856504,1736.6926774283404,1914.553229817251,1863.466580376728,1406.7151624080043,1130.791922955543,1079.419552001605,1179.0258553390006
