,소비자물가지수,기대인플레이션율,생산자물가지수,국내공급물가지수,수입물가지수,전산업생산지수,경기종합지수,제조업 평균가동률,생산지수-총지수,생산자제품 출하지수-총지수,생산자제품 재고지수-총지수,물가수준전망,경제심리지수,경제활동인구,실업률,경제활동참가율,예금은행대출금,M1상품별구성내역,주택담보대출,무담보콜금리,국고채금리(1년),국고채금리(10년),"회사채(3년,AA-)","회사채(3년,BBB-)",주택담보대출 연리,환율-원/미국달러,수입금액지수,수입물량지수,순상품교역조건지수,소득교역조건지수,주택매매가격지수,아파트 매매 가격지수,KOSPI 시가총액,미국 소비자물가지수,중국 생산자물가지수,미국 생산자물가지수,한국은행 기준금리,추계인구,남성 인구,여성 인구,고령 인구 비율(65세 이상),합계출산율,Wage,전체 산업,"농업, 임업 및 어업(01~03)",광업(05~08),제조업(10~34),"전기, 가스, 증기 및 공기조절 공급업(35)","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",건설업(41~42),도매 및 소매업(45~47),운수 및 창고업(49~52),숙박 및 음식점업(55~56),정보통신업(58~63),금융 및 보험업(64~66),부동산업(68),"전문, 과학 및 기술 서비스업(70~73)","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",교육 서비스업(85),"예술, 스포츠 및 여가관련 서비스업(90~91)"
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932892.0,206876.90625,540422528.0,28690520.0,3492381.0,170816128.0,62271016.0,80890392.0,1427995.875,38346364.0,63234128.0,2227252.0,81772408.0,22923608.0,17978664.0,5577126.5
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857714.3125,202250.421875,549700864.0,28648144.0,3438702.5,171044864.0,62422608.0,81364448.0,1383037.75,38309800.0,63193380.0,2093821.125,82576944.0,22680340.0,17977768.0,5295543.0
2023-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833965.8125,203219.5625,550582208.0,28586552.0,3411105.5,171579488.0,62468000.0,81026712.0,1355765.125,38302744.0,63449996.0,1989094.875,83737688.0,22482200.0,18008624.0,5066208.5
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786428.0625,204917.453125,553459968.0,28382548.0,3381185.5,174107232.0,62406744.0,80653208.0,1316468.125,38326616.0,64482632.0,1871333.25,84441840.0,22350234.0,18044586.0,4745947.5
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739031.625,206262.546875,540876352.0,27958232.0,3326176.0,175205328.0,61574000.0,78971152.0,1279854.625,38194548.0,65520316.0,1731372.375,84021584.0,22234552.0,17984882.0,4408092.0
2024-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675925.1875,207778.625,544000256.0,27832620.0,3297159.25,179690944.0,61705944.0,78477112.0,1232967.375,38168476.0,66948236.0,1601887.625,83708368.0,22117254.0,17960152.0,4062762.0
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569635.125,207548.28125,544324864.0,27250322.0,3211632.75,184536048.0,60997856.0,77072872.0,1159994.875,38038572.0,68315400.0,1455509.125,84694544.0,21935908.0,17828990.0,3732279.25
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452802.96875,207521.78125,544036800.0,26483070.0,3129820.75,188701600.0,60504192.0,75940584.0,1078091.125,37992588.0,70180760.0,1257352.5,84753888.0,21882716.0,17696728.0,3222216.25
2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285014.0625,203319.78125,528317120.0,24848620.0,2973730.5,190180640.0,58904616.0,72167344.0,948696.9375,37428500.0,71074592.0,1006140.875,84622952.0,21534172.0,17306016.0,2596253.75
2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162530.875,204930.21875,519389216.0,23890152.0,2870451.5,193275856.0,57883124.0,69907680.0,865834.875,37326784.0,72708976.0,837618.5,85219688.0,21447170.0,17128648.0,2135295.0
2024-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30020.0859375,207385.34375,510064256.0,22684088.0,2760395.5,194989728.0,56654608.0,67254000.0,776343.4375,37074628.0,73821088.0,664368.6875,86207560.0,21275444.0,16871934.0,1686152.625
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112073.1171875,206978.1875,496513056.0,21150410.0,2612330.5,195280256.0,55029228.0,64334028.0,660885.6875,36693724.0,74968800.0,433881.5625,87253944.0,21035410.0,16417612.0,1123318.5
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-230084.484375,207174.65625,486569376.0,20077926.0,2481258.0,194492416.0,53387588.0,61691184.0,573701.5,36070052.0,75434480.0,308592.625,88176288.0,20754046.0,16013071.0,763806.25
2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-395841.6875,198527.140625,471445984.0,18298746.0,2274908.5,190554416.0,50803480.0,58379520.0,440821.46875,34886836.0,74277904.0,81185.2421875,89690328.0,20121748.0,15240732.0,293669.84375
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-425759.375,195802.125,467602464.0,17801606.0,2166539.75,185585728.0,49571476.0,56677580.0,405260.8125,33809008.0,73051600.0,78989.4375,92054096.0,19481188.0,14698715.0,235301.203125
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-427533.5625,182071.640625,471251680.0,17819216.0,2075015.5,183105600.0,48829972.0,57330820.0,381374.09375,33130088.0,71579208.0,87506.15625,94830008.0,19117568.0,14212518.0,296266.125
2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-337364.4375,163562.703125,469551712.0,17952632.0,1983475.5,180047712.0,48525416.0,57511188.0,350864.125,32756882.0,71191544.0,127344.8203125,98914888.0,18960152.0,13805094.0,565806.3125
2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-128481.75,146714.375,481311360.0,19385606.0,2062624.625,176771232.0,49057724.0,60400752.0,464855.84375,31900168.0,69209184.0,463741.53125,102259088.0,18355852.0,13500668.0,1366690.75
2025-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671432.625,377043.09375,653914112.0,39044296.0,5442016.0,233833456.0,82803336.0,101313792.0,2688467.0,51355836.0,83886608.0,4625893.0,64812520.0,29050356.0,24315878.0,11082586.0
2025-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663465.125,377512.09375,645230848.0,39049584.0,5366737.5,238305792.0,81816424.0,99760232.0,2608802.0,50841548.0,85451640.0,4535048.0,65730804.0,28939302.0,24027028.0,10779345.0
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659368.125,370082.71875,638711616.0,39000376.0,5258624.5,242435600.0,80931520.0,98202592.0,2498072.25,50148260.0,86565120.0,4402703.0,66322284.0,28785480.0,23612616.0,10465126.0
2025-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644588.625,363517.59375,624073664.0,38695160.0,5162693.0,245059744.0,79217728.0,96194920.0,2390622.5,49027800.0,86650808.0,4283657.0,66670756.0,28393946.0,23048454.0,10068879.0
2025-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636846.25,354123.53125,610176064.0,38391948.0,5067022.5,247101376.0,77427296.0,94492280.0,2284795.25,47705368.0,86435192.0,4150608.75,66672068.0,27936066.0,22496422.0,9770861.0
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616379.5,341388.875,598602752.0,37989348.0,4970660.0,248639264.0,75665312.0,93020192.0,2179496.75,46259020.0,85846248.0,4024576.75,66326588.0,27441054.0,21895962.0,9456827.0
2025-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595001.875,327675.5,583143040.0,37498980.0,4869628.0,247302976.0,73374856.0,91140240.0,2074965.0,44586388.0,84424088.0,3865741.0,66221392.0,26753748.0,21237300.0,9104854.0
2025-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571244.625,312754.46875,571858624.0,37041424.0,4785521.5,245453680.0,71294560.0,90107384.0,1982583.875,42913176.0,82637704.0,3729363.5,65830696.0,26068352.0,20617580.0,8832735.0
2025-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544897.125,296654.0625,561806528.0,36525316.0,4706968.0,241598960.0,69436256.0,89206704.0,1907299.25,41198644.0,80424144.0,3593079.0,65281732.0,25373670.0,20027864.0,8535520.0
2025-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510737.5,282348.09375,551043456.0,35980220.0,4634515.0,235866720.0,67526464.0,88343416.0,1841815.25,39665584.0,77643088.0,3461586.25,64790732.0,24597788.0,19504422.0,8314587.0
2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490408.0,269837.40625,542542784.0,35376996.0,4568886.5,228203712.0,65845812.0,87686464.0,1809258.375,38331692.0,74870648.0,3358602.5,64323328.0,23888684.0,19019902.0,8143597.5
2026-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498344.125,261019.625,538144256.0,35157372.0,4542093.5,218636992.0,64503132.0,87770072.0,1816479.5,37268520.0,71681864.0,3288992.0,63812516.0,23175546.0,18669474.0,8109456.5
2026-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470780.0,251004.015625,527265248.0,34485700.0,4478326.0,208164272.0,63202904.0,86764704.0,1800026.25,36221804.0,68456056.0,3175405.75,63423160.0,22486548.0,18355558.0,7918407.0
2026-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448421.625,246633.9375,522096672.0,34279948.0,4464198.0,199746624.0,62722572.0,86853952.0,1809006.5,35917856.0,66426916.0,3114752.0,62809340.0,22104632.0,18288556.0,7847697.5
2026-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420130.375,242468.21875,520617536.0,34006804.0,4451082.0,190353184.0,62000360.0,86732128.0,1836873.5,35546252.0,63951212.0,3046070.75,61930428.0,21631378.0,18250516.0,7765657.0
2026-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399615.25,238131.921875,522642624.0,34047920.0,4428534.5,181879584.0,62327824.0,87166784.0,1867415.625,35633916.0,62230880.0,2975242.25,61402356.0,21379370.0,18251392.0,7731072.5
2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385732.0,238684.296875,518785280.0,34004820.0,4430654.0,174969040.0,62304712.0,87128856.0,1907083.375,35912588.0,61031248.0,2927635.5,61169780.0,21180156.0,18435240.0,7665986.5
2026-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366019.5,236672.921875,516448896.0,34053680.0,4425551.5,168963152.0,62757360.0,86942824.0,1942656.0,36376144.0,60355380.0,2839023.25,60856536.0,21101638.0,18658942.0,7598736.0
2026-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382617.5,239571.59375,517021728.0,34420664.0,4413951.0,163606160.0,63037280.0,87401880.0,1998664.125,36819744.0,59655848.0,2798316.75,60608732.0,21037786.0,18895342.0,7601117.0
2026-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375988.75,240824.421875,520112224.0,34903292.0,4415394.5,162030928.0,64234492.0,87784472.0,2040652.0,37812508.0,60453072.0,2759931.75,60906372.0,21198848.0,19260702.0,7596950.5
2026-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356514.125,243622.203125,516075136.0,35146204.0,4394860.0,160933840.0,64845488.0,87647408.0,2073501.125,38596392.0,61341792.0,2699754.0,61736132.0,21384528.0,19601150.0,7514951.0
2026-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375775.375,247018.359375,520496416.0,35756112.0,4372026.5,162067616.0,66150532.0,88311048.0,2105932.75,39712944.0,62979492.0,2679876.5,62671000.0,21702610.0,20022856.0,7542134.5
2026-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411805.0,253947.09375,524329792.0,36572212.0,4368482.0,165317392.0,67537712.0,89287264.0,2149064.25,40862032.0,65188116.0,2675590.0,63395784.0,22132588.0,20482462.0,7601102.0
2027-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387382.25,254972.28125,521093760.0,37319132.0,4300639.5,168278688.0,68843048.0,89663664.0,2134240.0,41910260.0,67961208.0,2588216.5,63752380.0,22463470.0,20780934.0,7476902.5
2027-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396610.75,257502.046875,514829216.0,37612192.0,4208732.5,170635216.0,69378888.0,89352608.0,2114356.75,42515540.0,69964680.0,2497361.5,64871952.0,22644440.0,20956612.0,7308613.0
2027-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437267.0,261245.5625,514100352.0,38129872.0,4120153.5,175253728.0,69839824.0,89499712.0,2089598.875,42839816.0,72250488.0,2492554.5,65329112.0,22776990.0,21055506.0,7306214.5
2027-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458344.0,261360.0625,515552128.0,38690876.0,4026987.0,180856000.0,70516784.0,89608152.0,2049409.875,43213008.0,74795896.0,2480044.5,65909620.0,23041380.0,21092584.0,7298532.0
2027-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491065.25,263549.8125,509710496.0,39006912.0,3906430.0,186093216.0,70675336.0,89447432.0,1989460.5,43460340.0,77135520.0,2473829.0,66612220.0,23056798.0,20976342.0,7258605.5
2027-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530588.375,265045.46875,500614272.0,38967760.0,3782233.0,190167040.0,69992576.0,88217416.0,1929522.25,42953580.0,78437016.0,2488356.0,66339920.0,22931458.0,20642488.0,7223872.0
2027-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545642.25,263764.40625,493042784.0,38991840.0,3643115.5,195728384.0,69779832.0,87480824.0,1850272.5,42787964.0,80532912.0,2470175.75,66942496.0,22817268.0,20357830.0,7124746.0
2027-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542711.5,259032.84375,482868512.0,38752196.0,3424655.75,199764496.0,68447616.0,85461040.0,1717192.625,41918780.0,81746968.0,2433833.5,67411456.0,22496640.0,19751438.0,6916557.0
2027-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591591.0,254719.734375,477858976.0,38734208.0,3285419.5,206843584.0,67798680.0,84852608.0,1619423.625,41076916.0,82958000.0,2453429.25,68126144.0,22138216.0,19112272.0,6905093.0
2027-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613713.75,247621.078125,461104448.0,37871964.0,3092302.5,209564320.0,65436468.0,82298736.0,1492467.875,39353392.0,82965000.0,2452847.0,68781528.0,21281040.0,18074592.0,6750818.0
2027-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645856.75,239088.3125,450411648.0,36924660.0,2930729.25,211702192.0,63214736.0,80018880.0,1387592.375,37458648.0,82102976.0,2505373.75,69287552.0,20343424.0,16936538.0,6688549.0
2027-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742370.875,245419.578125,452164128.0,36663832.0,2923006.5,214046400.0,61590416.0,80077864.0,1385558.375,35879760.0,81340168.0,2726057.0,68426088.0,19555294.0,16229352.0,7007767.0
2028-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769921.75,240628.953125,460013952.0,35333940.0,2913299.75,210606832.0,58995060.0,78882192.0,1368215.0,33745792.0,79529992.0,2878257.0,68490544.0,18317530.0,14979395.0,7221149.0
2028-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707355.25,385989.84375,662110720.0,39799856.0,5523474.5,239112256.0,83956920.0,102211304.0,2754691.0,52104996.0,85406176.0,4743399.0,65432888.0,29588404.0,24718920.0,11344515.0
2028-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732197.625,388946.8125,661384000.0,40365892.0,5512941.5,247532960.0,84260240.0,101347120.0,2711707.5,52326272.0,87876760.0,4726214.0,66365260.0,29928248.0,24730328.0,11245571.0
2028-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743155.0,392020.96875,660148160.0,40968824.0,5507744.5,257508512.0,84666744.0,100678504.0,2661577.25,52507372.0,90336520.0,4691945.5,67099412.0,30345768.0,24756702.0,11147768.0
2028-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762439.875,393884.625,660243072.0,41535364.0,5526397.5,267642608.0,84816008.0,100408112.0,2619346.5,52447720.0,92186440.0,4691492.0,67307736.0,30726774.0,24837852.0,11108865.0
2028-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777383.25,394254.875,661275136.0,42255680.0,5571072.5,278823872.0,85581544.0,100782984.0,2579528.25,52580000.0,93792464.0,4694981.0,67219048.0,31115518.0,24995914.0,11118491.0
2028-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792136.5,395715.4375,665124928.0,43053636.0,5638610.0,290688096.0,86532144.0,101579952.0,2553807.75,52771956.0,95566520.0,4723148.0,67178936.0,31683284.0,25237048.0,11147003.0
2028-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802051.5,395621.6875,668198272.0,43794088.0,5699488.5,300651712.0,87332960.0,102741216.0,2523829.25,52909188.0,96873776.0,4739952.5,67197272.0,32169740.0,25512630.0,11200513.0
2028-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820548.75,395200.59375,676614656.0,44691928.0,5782265.5,310365216.0,88810712.0,105018368.0,2529210.5,53336300.0,97934848.0,4815305.0,66754712.0,32696686.0,25872400.0,11399368.0
2028-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829101.0,395038.46875,682996224.0,45429260.0,5875482.0,317661536.0,90346392.0,107183904.0,2520736.75,53813928.0,98347960.0,4868193.5,66567136.0,33226038.0,26258084.0,11495708.0
2028-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841309.125,397243.90625,693132480.0,46313836.0,5995588.5,322905632.0,92238328.0,110433072.0,2545799.25,54529248.0,98878864.0,4947265.5,66738872.0,33797300.0,26833498.0,11731387.0
2028-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859868.375,398833.1875,702651840.0,47031060.0,6064274.0,323939872.0,93888096.0,113599456.0,2574246.5,55345080.0,98926872.0,5016860.0,67415152.0,34239048.0,27336002.0,11942381.0
2029-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854138.875,398927.875,713799168.0,47495884.0,6141773.5,323531392.0,95621840.0,116759472.0,2596327.0,56105936.0,98291160.0,5087448.5,67749784.0,34509188.0,27792640.0,12114772.0
2029-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859989.5,400649.96875,720149952.0,47901512.0,6192195.0,319613120.0,97248160.0,120156296.0,2627632.0,57076332.0,98095976.0,5138137.5,69030984.0,34842380.0,28294996.0,12348562.0
2029-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874046.125,403120.59375,725221952.0,48258264.0,6255640.5,313530528.0,98755520.0,123151112.0,2677385.5,58052952.0,97609696.0,5228362.0,69983592.0,35080320.0,28723258.0,12604845.0
2029-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887241.75,408153.28125,733645184.0,48469736.0,6307337.5,303886208.0,99803344.0,126504568.0,2734705.5,58915296.0,96437512.0,5301993.0,70860880.0,35142624.0,29122338.0,12922158.0
2029-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895684.375,410860.40625,742941568.0,48760460.0,6319697.5,295982624.0,101192816.0,130096784.0,2798642.25,60274356.0,96699320.0,5364350.5,73117800.0,35367580.0,29527526.0,13173450.0
2029-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924289.625,417829.875,743010944.0,48819680.0,6332835.0,284752224.0,101676000.0,132307152.0,2884688.25,60998560.0,96220536.0,5456536.5,74657360.0,35296688.0,29751370.0,13523438.0
2029-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936553.875,423032.28125,746663424.0,49031384.0,6326694.5,276962688.0,102395344.0,135043072.0,2952689.0,62109940.0,96671128.0,5508884.0,76690696.0,35377524.0,29990098.0,13748262.0
2029-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948988.0,430882.90625,747347392.0,49035704.0,6332275.0,268470592.0,102828136.0,136971152.0,3027064.0,63135288.0,97079848.0,5554152.5,78788552.0,35435200.0,30210780.0,14022342.0
2029-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962813.625,436160.0,746423360.0,49269596.0,6315237.0,263013136.0,103351304.0,138672256.0,3095302.75,64184296.0,98154056.0,5595615.5,80593848.0,35601072.0,30396022.0,14253880.0
2029-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989156.75,442190.75,745870080.0,49356464.0,6268818.5,258498624.0,103189696.0,139314896.0,3175611.25,64838272.0,99241632.0,5644240.5,81773272.0,35613076.0,30360118.0,14570673.0
2029-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006272.125,447949.375,742991296.0,49301360.0,6208468.0,256080096.0,102615728.0,138966800.0,3242058.5,65195500.0,100407440.0,5667473.5,82755544.0,35575720.0,30203026.0,14779709.0
2029-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030767.5,457110.84375,732752512.0,49534256.0,6213622.5,257518000.0,102215056.0,138782976.0,3307851.5,65868056.0,102182264.0,5717734.5,83427352.0,35805452.0,30219830.0,15000380.0
2030-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038999.375,457160.3125,720291456.0,49398032.0,6095970.0,260520224.0,101283688.0,136428816.0,3329947.5,65668328.0,104045248.0,5687508.0,83670704.0,35761276.0,29943522.0,15134449.0
2030-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046613.125,461746.59375,706507328.0,49196980.0,6014710.0,264701168.0,99679352.0,133507504.0,3353682.0,65395752.0,105804504.0,5656423.0,83775752.0,35666560.0,29527808.0,15171149.0
2030-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039601.875,458639.40625,689678592.0,49097832.0,5876868.0,273153056.0,98542104.0,130556208.0,3340804.5,65250356.0,107861784.0,5567161.5,83190168.0,35741348.0,29218634.0,15133687.0
2030-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024438.125,456817.59375,669082304.0,48638700.0,5724466.5,282112320.0,96231584.0,125469904.0,3299560.0,64375760.0,109287608.0,5438955.0,82163064.0,35508008.0,28683876.0,14978083.0
2030-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013606.75,454854.4375,652110592.0,48114152.0,5568638.0,294190560.0,94204304.0,120455688.0,3260078.0,63532612.0,110757040.0,5317958.5,80978760.0,35379076.0,28137058.0,14823007.0
2030-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976557.625,444585.375,624653888.0,47051020.0,5311819.0,304986752.0,90733048.0,113289680.0,3143217.0,61689984.0,110818736.0,5092331.0,78679320.0,34767820.0,27316574.0,14356758.0
2030-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904158.5,432728.8125,595935168.0,45591516.0,5020662.5,316121504.0,86561272.0,105014896.0,2986105.0,59551672.0,111059576.0,4785545.5,76542992.0,34112268.0,26322316.0,13757702.0
2030-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826567.875,414326.25,571355776.0,44123868.0,4716015.0,327877472.0,82277408.0,96818208.0,2787933.75,57067812.0,110352280.0,4459040.5,73712056.0,33290426.0,25227006.0,13023658.0
2030-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729700.375,389309.84375,554755264.0,42537392.0,4377750.5,340673216.0,78640224.0,89779712.0,2556167.0,54649164.0,109870568.0,4109081.5,70996728.0,32489684.0,24269976.0,12259604.0
2030-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623843.375,364841.03125,536807136.0,40863888.0,4059294.5,349914752.0,74988456.0,83483936.0,2311768.0,52351144.0,108330968.0,3769277.75,68421120.0,31718616.0,23401006.0,11504488.0
2030-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500536.625,333637.53125,514114752.0,38600692.0,3735592.25,353420288.0,70765008.0,76925744.0,2027472.125,49452320.0,105777888.0,3395480.75,65934064.0,30518080.0,22392934.0,10537045.0
2030-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389764.375,306678.34375,497999456.0,36656728.0,3486577.25,349847264.0,67592456.0,72195664.0,1795947.375,47225288.0,101980456.0,3117987.5,63634932.0,29534564.0,21700698.0,9754102.0
2031-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345336.625,294864.96875,498131552.0,35738468.0,3440617.0,351085888.0,66876760.0,72579008.0,1677793.125,46508556.0,99307696.0,3072916.75,63323268.0,29278958.0,21657612.0,9447206.0
